filename,pageNum
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___317____1D.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___364__471A.pdf,23
/Users/jillnaiman/tmpADSDownloads/pdfs/1905ApJ____21___74B.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___468L_107T.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___379__366G.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___194__257L.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___302__606B.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___346L__41B.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___78____1D.pdf,48
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___279__162O.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___318__363H.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___257L__77J.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1952ApJ___116__541W.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1972ApJ___174__401H.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___451__784H.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_2778H.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90_2281S.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJS___98___41P.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___338__262F.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___435__261D.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___305L__45S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1965ApJ___141__873F.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___317__173H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____91__507B.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___426__553C.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJS___63__365C.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___341___80E.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111__615P.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____105__486P.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1980AJ_____85__204B.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJS__105__209I.pdf,27
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___272__329B.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1953ApJ___117__234S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___371__621F.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1913ApJ____38__315K.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___79___37E.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___464__198G.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_1839S.pdf,23
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJS___70__181A.pdf,65
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___301__992L.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___423L__59A.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___223__109L.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90_1437C.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___297__309P.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____92_1048N.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___278L__59H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_1575W.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111__109S.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___220__453C.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___413__304H.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJS__107__103P.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____108_1191M.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJS___72__755B.pdf,73
/Users/jillnaiman/tmpADSDownloads/pdfs/1958AJ_____63__487A.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____108_2046S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___317__956S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___417__502H.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1964ApJ___140_1280S.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJ___147_1135S.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1970ApJ___159__671D.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJS___85___27M.pdf,67
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____107__565H.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____94___71M.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___254__507A.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___344__704J.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1940AJ_____49___41S.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_1141H.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJS___72__621L.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111__190R.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1984AJ_____89__610C.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114__511R.pdf,34
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___457L__47G.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_1397V.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJ___150__927E.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___271L__37S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___223_1000S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___425__641S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1964ApJS____8__439W.pdf,35
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___334__815D.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___408__148S.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1907ApJ____25__218B.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1964ApJ___140__992H.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1968ApJ___154_1039H.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___273___24C.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_1676N.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___245L___1W.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___342__238O.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___269__136Y.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1960ApJ___132__243F.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___438__404H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___416___74C.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___397__463M.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___460__522S.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___324__893B.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___395L__21L.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___457__440W.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___472__257B.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___255__245A.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___365__510C.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJS___40__455D.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1971ApJ___163__195A.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___207__770B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___427L__33P.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJS___27__113H.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____94__106W.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___431L_107H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____105___17L.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJS___95__419D.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1958ApJ___128__166A.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1968ApJ___154__431R.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___265__166L.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_1002M.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106_1797H.pdf,23
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___340___77L.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1938ApJ____87__559S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___221L__63G.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___465__825M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___361__497V.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___347L__31H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___351__443U.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1988AJ_____96__997K.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___257L__83P.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___239__815H.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___230__639D.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1917ApJ____46__298E.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJS___41__435B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110_2655C.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJS___38___69Z.pdf,45
/Users/jillnaiman/tmpADSDownloads/pdfs/1972ApJ___177L__33C.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114__680A.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____91_1400G.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90__395S.pdf,27
/Users/jillnaiman/tmpADSDownloads/pdfs/1982AJ_____87__314K.pdf,37
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109__594K.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___242__469W.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___344__200S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___351__443U.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJS___38___69Z.pdf,79
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJS___44__535W.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJS___27__113H.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1984AJ_____89_1802H.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___385__173C.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___472__257B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1970ApJ___161__821W.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_1002M.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___247__750W.pdf,17
/Users/jillnaiman/tmpADSDownloads/pdfs/1895ApJ_____1__416K.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJS___52__183B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1958ApJ___127__274C.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1988AJ_____95_1111C.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___390L__13B.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101_1408M.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___468__663F.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____105_1481K.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJS___86__133R.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJS___77___67S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___234L___1G.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___235__681P.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___245L___1W.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1969ApJ___157__417B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113__391M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___471__871A.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1980AJ_____85_1330A.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___408L__13H.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJS___76_1055D.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___358__418R.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___416__857A.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJS___70__173S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1963ApJ___137_1005L.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____94___30J.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1975AJ_____80__559S.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ____100_1532W.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___264__262L.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____94___92P.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___367L___1K.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111__655H.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJS___70__181A.pdf,73
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_2141S.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106__455K.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___454L__85C.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJS___73__401L.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___468L__13P.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___460__651G.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJS___41__689W.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1938ApJ____88____1B.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___222__435S.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJS___99__427T.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___191____1G.pdf,34
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___445L__15I.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___453__505W.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____92_1334S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1978AJ_____83__241R.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___468__398A.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___382__667H.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68__643B.pdf,48
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___238__471R.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68___91R.pdf,23
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___191____1G.pdf,20
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___420__746S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1933ApJ____78____1V.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJ___148L_115B.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106_1354W.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1941ApJ____93__104S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____91__507B.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___374__475W.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___421__372K.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113__585A.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___257L__77J.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___223_1046F.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____91__290B.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___466__808Z.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___303__629L.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___471__887S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____94_1641B.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___346L__17F.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1947ApJ___106__243K.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_1575W.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJS___60__893M.pdf,42
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___429__225W.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106_1664A.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJS___99__551H.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113__264S.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ_____99_2019L.pdf,45
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJ___148__501Z.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___422__883G.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_1868S.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1953ApJ___117__269G.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___470__444F.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___194__257L.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101_1601T.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___326__574D.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___324__115Y.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___391L__81S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1927ApJ____65____1M.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___454__182S.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114__744H.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1916ApJ____44__190H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___259__719Z.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_1313C.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___445L__19Z.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____105_1196H.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____103__436B.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1968AJ_____73__842M.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___466__561M.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___431__888D.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___144_1135F.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1967AJ_____72___65R.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___462__255D.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___376__467K.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ_____99_1831A.pdf,28
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___435L__55W.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___433__131Z.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_1964L.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1906ApJ____23___54H.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___239__483G.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1940ApJ____91___91D.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_2408H.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1942ApJ____96__242B.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___228L__33B.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___254__361W.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___399__694G.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1984AJ_____89__919S.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1968ApJ___151__699M.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___188__609R.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1950ApJ___111____1K.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___364__471A.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____93__321B.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1962ApJ___135__812E.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___456__504K.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___341__658S.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJS__105___93E.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___275___61V.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___144__259A.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___390L__17S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_1002Z.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___245__247A.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___388____9T.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJS___98__679L.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1908ApJ____28__100H.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___469__535K.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___422L__91E.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1967AJ_____72_1094L.pdf,25
/Users/jillnaiman/tmpADSDownloads/pdfs/1975ApJ___199___39R.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____108__555W.pdf,25
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110__129K.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1961ApJ___134__275D.pdf,26
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___254__780V.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110__522T.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___460__665R.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJS___31___13H.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___442__538L.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___380__362W.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___207L_147A.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1972ApJ___173__353S.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___455__125W.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___459__193G.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____108__555W.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJS___90__909S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1973ApJS___26__115S.pdf,110
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___415__847T.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___388__301C.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___261__684A.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___274__571S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___396L___1S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1945ApJ___102__347M.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1974AJ_____79_1006J.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1943ApJ____97___93C.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___326__751R.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1942ApJ____95__161G.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90__817B.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___329L__39M.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110_2876F.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1971ApJ___169__405W.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___309L__87M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___274__541W.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114__613D.pdf,8
